X	Y	Z
-0.55	0.14	0.88
-0.28	0.14	0.93
-0.18	0.08	0.93
-0.07	0.03	1.10
-0.08	0.02	1.05
-0.02	0.02	1.11
-0.07	0.01	1.25
-0.19	0.11	1.08
-0.17	0.31	0.84
-0.17	0.56	0.53
-0.31	0.74	0.35
-0.26	0.81	0.32
-0.29	0.84	0.42
-0.34	0.95	0.44
-0.30	0.88	0.24
-0.33	0.52	0.70
0.22	0.29	0.56
0.12	0.10	1.07
-0.11	0.05	1.20
-0.10	0.03	1.19
0.00	0.04	1.10
-0.09	0.05	1.01
-0.10	0.04	1.04
-0.14	0.06	0.95
0.17	-0.05	0.79
0.53	-0.15	1.06
0.69	-0.11	0.68
0.78	-0.05	0.51
0.71	0.00	0.48
0.91	-0.02	0.64
0.89	-0.05	0.73
0.68	-0.09	0.69
0.17	-0.11	1.07
-0.04	-0.04	0.77
-0.04	-0.02	0.93
-0.08	0.03	0.99
-0.13	0.05	0.85
-0.18	0.09	0.33
0.05	-0.53	4.23
-0.49	-1.83	4.78
-0.79	-3.20	-2.06
-0.24	-1.94	-5.30
-1.66	-1.91	0.45
-0.27	-0.76	6.57
-0.27	0.40	0.89
-0.17	0.08	0.58
-0.04	-0.00	0.93
-0.07	0.06	1.08
-0.08	0.10	1.04
-0.03	0.11	0.97
-0.07	0.03	0.84
0.05	-0.10	0.87
-0.04	-0.25	0.55
-0.04	-0.46	1.04
0.03	-0.57	1.16
0.01	-0.54	1.07
-0.04	-0.52	0.98
-0.09	-0.58	1.38
-0.03	-0.55	1.28
0.03	-0.27	0.74
-0.11	0.12	0.45
-0.05	0.21	0.68
-0.09	0.20	0.97
-0.06	0.19	1.09
-0.01	0.19	1.16
-0.20	0.19	1.02
-0.53	0.31	0.29
-0.92	0.32	0.24
-0.86	0.35	0.16
-0.97	0.36	-0.02
-1.04	0.37	-0.16
-0.91	0.40	-0.17
-0.49	0.21	0.28
-0.28	0.05	1.25
-0.10	0.06	1.05
-0.02	0.02	1.00
0.12	-0.02	1.02
0.06	-0.02	0.99
0.04	-0.00	1.02
0.00	-0.03	1.36
-0.07	-0.09	1.33
-0.12	0.04	1.00
0.00	0.69	0.06
-0.32	0.75	-0.21
-0.28	0.86	0.23
-0.31	0.97	0.44
-0.30	1.11	0.27
-0.19	1.07	-0.36
-0.35	0.52	0.44
-0.02	-0.06	0.39
0.14	-0.41	1.42
0.18	-0.17	1.37
-0.10	-0.09	1.23
-0.03	-0.08	1.12
-0.09	-0.04	0.95
-0.14	-0.01	0.87
0.09	-0.10	0.78
0.50	-0.24	1.26
0.54	-0.16	0.62
0.80	-0.08	0.45
0.84	-0.03	0.46
0.76	-0.01	0.53
0.86	-0.04	0.59
1.03	-0.07	0.69
0.98	-0.10	0.90
0.41	-0.10	0.80
-0.27	0.05	0.58
-0.19	0.03	0.87
-0.20	0.08	1.01
-0.28	0.11	1.00
-0.03	0.16	0.05
-0.41	-0.06	2.52
-0.40	-0.97	6.44
-0.95	-3.21	0.61
0.26	-3.30	-5.42
-1.00	-2.53	-2.79
-1.75	-1.15	6.79
-0.18	0.32	2.25
-0.20	0.16	0.50
-0.11	-0.01	0.72
-0.10	0.06	1.03
-0.11	0.13	1.11
-0.10	0.12	0.89
-0.13	-0.00	0.75
-0.09	-0.29	0.60
-0.13	-0.48	1.12
-0.08	-0.48	1.05
-0.10	-0.49	1.04
-0.11	-0.50	1.18
-0.19	-0.53	1.37
-0.11	-0.41	0.97
-0.09	-0.05	0.41
0.05	0.13	0.73
-0.12	0.14	1.06
-0.09	0.16	0.99
-0.09	0.14	0.95
-0.07	0.09	1.19
-0.47	0.06	0.87
-0.67	0.25	0.33
-0.83	0.29	-0.10
-0.97	0.28	-0.06
-1.03	0.31	-0.03
-0.99	0.32	-0.02
-0.33	0.04	0.35
-0.38	-0.01	1.44
0.02	0.04	0.86
0.01	-0.02	1.03
-0.06	-0.00	0.99
0.07	-0.02	1.01
0.02	-0.02	1.15
-0.07	-0.03	1.34
-0.09	0.01	1.35
0.17	0.29	0.19
0.06	0.62	0.57
-0.14	0.76	0.53
-0.27	0.85	0.61
-0.27	0.84	0.52
-0.16	0.89	0.32
-0.23	0.79	0.18
0.05	0.10	0.46
-0.04	-0.54	1.22
0.08	-0.41	1.62
-0.05	-0.17	0.99
-0.09	-0.14	0.94
-0.24	-0.10	1.05
-0.33	-0.03	1.03
-0.12	-0.01	1.04
-0.03	-0.03	0.56
0.24	-0.17	0.92
0.71	-0.27	0.99
0.68	-0.21	0.68
0.62	-0.13	0.70
0.60	-0.13	0.72
0.70	-0.17	0.74
0.66	-0.17	0.79
0.92	-0.20	0.96
0.18	-0.04	0.97
-0.09	-0.02	0.60
-0.48	0.04	0.86
-0.44	0.04	0.94
-0.33	0.04	0.94
-0.29	0.05	0.33
-0.19	0.00	0.74
-0.51	-1.18	6.19
-1.19	-2.55	2.50
-0.35	-3.52	-4.94
-0.40	-1.74	-4.11
-1.96	-1.02	5.62
-0.20	0.31	2.95
-0.06	0.18	0.50
-0.09	-0.04	0.70
-0.04	0.02	1.06
-0.11	0.10	1.14
-0.09	0.10	1.03
-0.11	0.09	0.87
-0.13	-0.00	0.64
-0.05	-0.28	0.78
-0.02	-0.49	1.07
-0.15	-0.53	1.09
-0.09	-0.52	1.06
-0.11	-0.52	1.27
-0.05	-0.51	1.19
-0.06	-0.32	0.78
-0.23	-0.00	0.55
-0.18	0.06	0.89
-0.10	0.05	1.02
-0.06	0.03	1.02
-0.11	0.05	1.00
-0.10	0.05	1.00
-0.33	0.06	1.06
-0.67	0.22	0.05
-1.07	0.27	0.04
-0.98	0.25	0.08
-0.97	0.24	-0.09
-1.13	0.32	-0.05
-0.47	0.13	-0.01
-0.41	-0.04	1.34
-0.13	0.03	0.94
-0.01	-0.02	1.08
-0.06	-0.00	0.98
-0.07	0.03	1.04
-0.07	0.03	1.15
-0.18	0.06	1.23
-0.12	0.11	1.06
-0.14	0.33	0.95
-0.08	0.54	0.36
-0.17	0.70	0.37
-0.18	0.77	0.56
-0.12	0.85	0.53
-0.23	0.93	0.49
-0.23	0.84	0.16
-0.13	0.28	0.41
0.06	-0.33	1.07
-0.04	-0.24	1.53
-0.20	-0.08	1.17
-0.06	-0.05	0.99
-0.18	-0.03	1.05
-0.31	0.03	0.61
0.09	-0.14	1.06
0.57	-0.26	0.94
0.60	-0.21	0.67
0.57	-0.14	0.59
0.73	-0.18	0.74
0.73	-0.21	0.76
0.81	-0.22	0.88
0.73	-0.21	1.05
0.09	-0.10	0.97
-0.26	0.02	0.39
-0.39	0.04	0.83
-0.41	0.09	1.05
-0.40	0.09	0.48
-0.03	-0.13	0.39
-0.31	-0.90	6.20
-0.83	-2.39	2.99
-0.44	-3.41	-4.55
-0.89	-1.93	-4.79
-2.14	-1.53	5.59
-0.28	0.10	3.40
-0.15	0.23	0.19
-0.27	-0.01	0.68
-0.15	0.02	1.10
-0.07	0.12	1.11
-0.14	0.11	0.97
-0.17	0.07	0.85
-0.13	-0.05	0.64
-0.01	-0.36	0.78
-0.20	-0.48	1.14
-0.03	-0.55	1.22
-0.04	-0.48	1.12
-0.13	-0.43	1.25
-0.09	-0.41	1.14
-0.12	-0.16	0.55
-0.16	0.07	0.67
-0.08	0.10	0.91
-0.10	0.07	1.02
-0.09	0.06	1.09
-0.12	0.07	1.15
-0.36	0.10	0.84
-0.80	0.25	0.28
-0.79	0.33	0.11
-0.99	0.32	0.08
-1.00	0.36	-0.08
-0.84	0.35	-0.12
-0.38	0.08	0.55
-0.31	0.02	1.47
-0.15	0.09	0.69
-0.11	0.06	1.08
-0.14	0.07	1.03
-0.11	0.05	1.17
-0.10	0.06	1.26
-0.14	0.19	0.76
-0.24	0.47	0.75
0.00	0.67	0.46
-0.21	0.67	0.51
-0.27	0.83	0.55
-0.25	0.86	0.67
-0.32	0.82	0.36
-0.10	0.41	0.41
0.13	-0.05	0.96
0.16	-0.23	1.48
-0.13	-0.09	1.13
-0.05	-0.01	1.02
-0.09	0.01	0.97
-0.26	0.05	1.02
-0.31	0.09	0.91
-0.26	0.09	0.91
-0.08	-0.01	0.71
0.37	-0.14	1.23
0.51	-0.11	0.71
0.72	-0.09	0.51
0.77	-0.10	0.80
0.72	-0.06	0.80
0.61	-0.07	0.90
0.17	-0.11	0.85
-0.06	-0.09	1.03
-0.26	-0.01	0.85
-0.26	0.02	0.94
-0.26	0.03	0.66
-0.21	0.10	0.13
-0.29	-0.71	4.73
-0.31	-1.97	4.18
-0.93	-3.08	-2.17
-0.13	-1.82	-5.24
-1.86	-2.06	1.70
-0.60	-0.39	5.55
-0.10	0.48	0.78
-0.22	0.24	0.52
-0.04	-0.02	1.13
-0.38	0.14	1.00
0.07	0.12	1.09
-0.06	0.17	0.85
-0.11	0.22	0.87
-0.13	0.18	1.00
-0.15	0.23	0.92
-0.12	0.24	0.94
-0.11	0.23	0.96
-0.12	0.20	0.99
